2193 188.79 365.99 208.17 0.0190584678 23.00069 299.88626
2194 188.79 366.22 208.18 0.0190586522 23.000854 299.90274
2195 188.79 366.44 208.18 0.0190588348 23.001017 299.91919
2196 188.8 366.65 208.19 0.0190590192 23.001184 299.93567
2197 188.8 366.81 208.19 0.0190592054 23.001345 299.9521200000001
2198 188.8 366.95 208.19 0.0190593898 23.001505 299.96857
2199 188.81 367.04 208.2 0.0190595724 23.001675 299.98505
2200 188.81 367.1 208.2 0.0190597512 23.001837 300.0015
2201 188.82 367.12 208.2 0.019059943 23.002003 300.01801
2202 188.82 367.13 208.21 0.01906012 23.002161 300.03448
2203 188.82 367.12 208.21 0.0190603063 23.002327 300.0509
2204 188.83 367.1 208.21 0.0190604925 23.002487 300.06738
2205 188.83 367.07 208.22 0.0190606732 23.002651 300.08386
2206 188.83 367.03 208.22 0.0190608613 23.002823 300.10028
2207 188.84 366.99 208.23 0.0190610457 23.002985 300.11676
2208 188.84 366.94 208.23 0.0190612227 23.003147 300.13324
2209 188.85 366.88 208.23 0.0190614089 23.003311 300.14969
2210 188.85 366.81 208.24 0.0190615952 23.003473 300.16614
2211 188.85 366.73 208.24 0.0190617777 23.003639 300.1826200000001
2212 188.86 366.65 208.24 0.019061964 23.003805 300.1991
2213 188.86 366.55 208.25 0.0190621465 23.003967000000006 300.21558
2214 188.87 366.44 208.25 0.0190623272 23.004131 300.23199
2215 188.87 366.32 208.25 0.0190625135 23.004292 300.24847
2216 188.87 366.18 208.26 0.019062696 23.004457 300.26492
2217 188.88 366.03 208.26 0.0190628786 23.004620000000006 300.2813700000001
2218 188.88 365.87 208.26 0.0190630574 23.004782 300.29785
2219 188.88 365.72 208.27 0.0190632474 23.004951 300.31433
2220 188.89 365.58 208.27 0.019063428 23.005114000000006 300.33078
2221 188.89 365.48 208.27 0.0190636106 23.005278 300.34726
2222 188.9 365.42 208.28 0.019063795 23.00544 300.36371
2223 188.9 365.42 208.28 0.0190639794 23.005606 300.38019
2224 188.9 365.47 208.28 0.0190641601 23.00577 300.39664
2225 188.91 365.56 208.29 0.0190643463 23.00593 300.41309
2226 188.91 365.7 208.29 0.0190645326 23.006094 300.42957
2227 188.92 365.86 208.29 0.0190647114 23.006256 300.44604
