Age [ka BP],CO2 [µmol/mol],CH4 [nmol/mol],N2O [nmol/mol],Age [ka BP],Model Date,Obliquity,Eccentricity,Length of Perihelion
10.249,0.00026463999999999996,6.9742e-07,2.6372000000000003e-07,10.249,12601,24.225634,0.0194494091,110.69855
10.25,0.00026464999999999995,6.978900000000001e-07,2.6377e-07,10.25,12600,24.225614999999998,0.0194495209,110.68213
10.251,0.00026464999999999995,6.9825e-07,2.6382e-07,10.251,12599,24.225594,0.0194496401,110.66568000000001
10.252,0.00026466,6.9849e-07,2.6386000000000003e-07,10.252,12598,24.225576,0.0194497574,110.64923
10.253,0.00026466,6.986300000000001e-07,2.6391000000000004e-07,10.253,12597,24.225552,0.019449871,110.63281
10.254,0.00026467,6.9865e-07,2.6396e-07,10.254,12596,24.225534,0.019449993999999998,110.61639
10.255,0.00026468,6.985700000000001e-07,2.6401e-07,10.255,12595,24.225513,0.0194501095,110.59995
10.256,0.00026468,6.9838e-07,2.6405000000000004e-07,10.256,12594,24.225494,0.0194502249,110.5835
10.257,0.00026469,6.981e-07,2.6410000000000004e-07,10.257,12593,24.225473,0.019450346,110.56708
10.258,0.00026469,6.9775e-07,2.6415e-07,10.258,12592,24.225452,0.0194504578,110.55066000000001
10.259,0.0002647,6.973500000000001e-07,2.642e-07,10.259,12591,24.225433,0.0194505788,110.53421000000002
10.26,0.0002647,6.969500000000001e-07,2.6424000000000004e-07,10.26,12590,24.225416,0.0194506925,110.51778999999999
10.261,0.00026471,6.965800000000001e-07,2.6429000000000005e-07,10.261,12589,24.225395000000002,0.0194508079,110.50133999999998
10.262,0.00026472,6.9628e-07,2.6434e-07,10.262,12588,24.225376,0.019450929,110.48489
10.263,0.00026472,6.9604e-07,2.6439e-07,10.263,12587,24.225357000000002,0.0194510352,110.46843999999999
10.264,0.00026473,6.958800000000001e-07,2.6444e-07,10.264,12586,24.225334,0.01945116,110.45203000000001
10.265,0.00026473,6.9577e-07,2.6448000000000005e-07,10.265,12585,24.225315,0.019451273600000003,110.43561000000001
10.266,0.00026474,6.9568e-07,2.6453e-07,10.266,12584,24.2253,0.019451391000000002,110.41916
10.267,0.00026475,6.9561e-07,2.6458e-07,10.267,12583,24.225277,0.019451512,110.40271000000001
10.268,0.00026475,6.9554e-07,2.6463e-07,10.268,12582,24.225260000000002,0.0194516256,110.38628999999999
10.269,0.00026475999999999995,6.954700000000001e-07,2.6468e-07,10.269,12581,24.225237,0.019451743,110.36984
10.27,0.00026476999999999995,6.9542e-07,2.6472000000000006e-07,10.27,12580,24.225217999999998,0.019451856599999998,110.35342
10.271,0.00026476999999999995,6.9541e-07,2.6477e-07,10.271,12579,24.225191,0.0194519721,110.33701
10.272,0.00026477999999999994,6.954400000000001e-07,2.6482e-07,10.272,12578,24.225176,0.0194520894,110.32056000000001
10.273,0.00026477999999999994,6.955200000000001e-07,2.6487e-07,10.273,12577,24.225153,0.0194522049,110.30413999999999
10.274,0.00026479,6.956500000000001e-07,2.6492e-07,10.274,12576,24.225134,0.019452322299999998,110.28769
10.275,0.0002648,6.958300000000001e-07,2.6497e-07,10.275,12575,24.225122,0.0194524378,110.27123999999999
10.276,0.0002648,6.9602e-07,2.6502e-07,10.276,12574,24.225094,0.0194525532,110.25482
10.277,0.00026481,6.962100000000001e-07,2.6507000000000003e-07,10.277,12573,24.225075,0.0194526706,110.23836999999999
10.278,0.00026481,6.963500000000001e-07,2.6511e-07,10.278,12572,24.225054,0.0194527898,110.22192
10.279,0.00026482,6.964500000000001e-07,2.6516000000000003e-07,10.279,12571,24.225033,0.019452903400000002,110.20551
10.28,0.00026482999999999997,6.964800000000001e-07,2.6521e-07,10.28,12570,24.225014,0.0194530245,110.18909
10.281,0.00026482999999999997,6.964600000000001e-07,2.6526e-07,10.281,12569,24.224997000000002,0.0194531381,110.17267
10.282,0.00026483999999999996,6.9637e-07,2.6531000000000004e-07,10.282,12568,24.224976,0.0194532517,110.15625
10.283,0.00026483999999999996,6.962300000000001e-07,2.6536000000000004e-07,10.283,12567,24.224949,0.0194533672,110.13977
10.284,0.00026485,6.9603e-07,2.6541000000000005e-07,10.284,12566,24.224932,0.019453486399999997,110.12335
10.285,0.00026486,6.957500000000001e-07,2.6546e-07,10.285,12565,24.224913,0.019453596299999997,110.1069
10.286,0.00026486,6.9541e-07,2.6550000000000004e-07,10.286,12564,24.224892,0.0194537155,110.09048
10.287,0.00026487,6.949900000000001e-07,2.6555000000000005e-07,10.287,12563,24.224873000000002,0.019453829199999998,110.07404
10.288,0.00026488,6.945300000000001e-07,2.6560000000000005e-07,10.288,12562,24.224854,0.019453952099999998,110.05762
10.289,0.00026488,6.9403e-07,2.6565e-07,10.289,12561,24.224829,0.019454065700000002,110.04117
10.29,0.00026489,6.9352e-07,2.657e-07,10.29,12560,24.224813,0.0194541775,110.02478
10.291,0.00026489,6.9302e-07,2.6575e-07,10.291,12559,24.224791,0.0194542985,110.0083
10.292,0.0002649,6.925700000000001e-07,2.658e-07,10.292,12558,24.224768,0.0194544122,109.99188000000001
10.293,0.00026491000000000004,6.9217e-07,2.6585e-07,10.293,12557,24.224747,0.0194545276,109.97546000000001
10.294,0.00026491000000000004,6.9184e-07,2.659e-07,10.294,12556,24.224728,0.0194546469,109.95898000000001
10.295,0.00026492,6.915900000000001e-07,2.6595e-07,10.295,12555,24.22471,0.0194547586,109.94256999999999
10.296,0.00026492,6.9142e-07,2.66e-07,10.296,12554,24.224684,0.0194548778,109.92618
10.297,0.00026492999999999997,6.913200000000001e-07,2.6605000000000003e-07,10.297,12553,24.224667,0.0194549914,109.90973000000001
10.298,0.00026493999999999997,6.9128e-07,2.6610000000000003e-07,10.298,12552,24.224646,0.0194551051,109.89328
10.299,0.00026493999999999997,6.9129e-07,2.6614e-07,10.299,12551,24.224623,0.0194552243,109.87686000000001
10.3,0.00026494999999999996,6.9133e-07,2.6619000000000003e-07,10.3,12550,24.224609,0.0194553342,109.86041000000002
10.301,0.00026495999999999996,6.9139e-07,2.6624000000000003e-07,10.301,12549,24.224581,0.0194554515,109.84393
10.302,0.00026495999999999996,6.914700000000001e-07,2.6629000000000004e-07,10.302,12548,24.224564,0.0194555651,109.82755
10.303,0.00026497,6.9156e-07,2.6634e-07,10.303,12547,24.224541000000002,0.019455678799999997,109.8111
10.304,0.00026497,6.9167e-07,2.6639e-07,10.304,12546,24.224522,0.019455796100000002,109.79468
10.305,0.00026498,6.918e-07,2.6644e-07,10.305,12545,24.224503,0.0194559116,109.77823000000001
10.306,0.00026499,6.9193e-07,2.6649e-07,10.306,12544,24.224482000000002,0.0194560271,109.76181000000001
10.307,0.00026499,6.920800000000001e-07,2.6654000000000006e-07,10.307,12543,24.224463,0.019456146299999998,109.74542
10.308,0.000265,6.922400000000001e-07,2.6659e-07,10.308,12542,24.224438,0.019456258,109.72896999999999
10.309,0.00026501,6.9242e-07,2.6664e-07,10.309,12541,24.224413000000002,0.019456373500000002,109.71252
10.31,0.00026501,6.926200000000001e-07,2.6668e-07,10.31,12540,24.224392,0.019456489,109.69608000000001
10.311,0.00026502,6.928400000000001e-07,2.6673000000000006e-07,10.311,12539,24.224373,0.0194566026,109.67963
10.312,0.00026502,6.931000000000001e-07,2.6678e-07,10.312,12538,24.22435,0.0194567218,109.66321
10.313,0.00026503,6.9339e-07,2.6683e-07,10.313,12537,24.224331,0.019456835500000002,109.64679
10.314,0.00026504,6.936900000000001e-07,2.6688e-07,10.314,12536,24.224312,0.0194569491,109.63037
10.315,0.00026504,6.939900000000001e-07,2.6693e-07,10.315,12535,24.224287,0.0194570646,109.61392
10.316,0.00026505,6.9426e-07,2.6698e-07,10.316,12534,24.224268,0.0194571763,109.59747
10.317,0.00026506,6.9449e-07,2.6703e-07,10.317,12533,24.224247000000002,0.019457299299999998,109.58105
10.318,0.00026506,6.946600000000001e-07,2.6707e-07,10.318,12532,24.224228,0.019457409199999998,109.56464
10.319,0.00026506999999999995,6.9477e-07,2.6712e-07,10.319,12531,24.224209,0.0194575228,109.54818999999999
10.32,0.00026506999999999995,6.948300000000001e-07,2.6717000000000003e-07,10.32,12530,24.224186,0.019457642,109.53177
10.321,0.00026507999999999995,6.948500000000001e-07,2.6722000000000003e-07,10.321,12529,24.224165,0.0194577575,109.51531999999999
10.322,0.00026508999999999994,6.9484e-07,2.6727e-07,10.322,12528,24.22414,0.019457873,109.4989
10.323,0.00026508999999999994,6.9484e-07,2.6731000000000003e-07,10.323,12527,24.224119,0.019457986599999998,109.48245
10.324,0.0002651,6.9484e-07,2.6736000000000003e-07,10.324,12526,24.2241,0.019458096499999997,109.466
10.325,0.00026511,6.9484e-07,2.6741000000000004e-07,10.325,12525,24.224075,0.0194582138,109.44958000000001
10.326,0.00026511,6.948300000000001e-07,2.6746e-07,10.326,12524,24.224056,0.0194583274,109.43316999999999
10.327,0.00026512,6.9481e-07,2.6750000000000003e-07,10.327,12523,24.224035,0.0194584429,109.41672
10.328,0.00026513,6.947600000000001e-07,2.6755000000000004e-07,10.328,12522,24.224014,0.019458563999999998,109.40033000000001
10.329,0.00026513,6.946900000000001e-07,2.6760000000000004e-07,10.329,12521,24.223988000000002,0.0194586702,109.38385
10.33,0.00026513999999999997,6.946000000000001e-07,2.6764e-07,10.33,12520,24.223969,0.0194587875,109.36743
10.331,0.00026513999999999997,6.9449e-07,2.6769000000000004e-07,10.331,12519,24.223953,0.0194589049,109.35104
10.332,0.00026514999999999997,6.943800000000001e-07,2.6774000000000004e-07,10.332,12518,24.223928,0.0194590148,109.33453
10.333,0.00026516,6.9428e-07,2.6778e-07,10.333,12517,24.223909,0.019459134,109.31815
10.334,0.00026516,6.942100000000001e-07,2.6783e-07,10.334,12516,24.223881,0.0194592457,109.3017
10.335,0.00026517,6.941900000000001e-07,2.6787000000000003e-07,10.335,12515,24.223862,0.0194593631,109.28528
10.336,0.00026518,6.942000000000001e-07,2.6792000000000003e-07,10.336,12514,24.223841,0.0194594767,109.26883000000001
10.337,0.00026518,6.942500000000001e-07,2.6797000000000004e-07,10.337,12513,24.223817999999998,0.0194595922,109.25238
10.338,0.00026519,6.943200000000001e-07,2.6801000000000003e-07,10.338,12512,24.223801,0.0194597021,109.23598999999999
10.339,0.00026519,6.943800000000001e-07,2.6806000000000003e-07,10.339,12511,24.223774,0.0194598231,109.21954
10.34,0.0002652,6.944400000000001e-07,2.681e-07,10.34,12510,24.223757,0.019459929299999998,109.20308999999999
10.341,0.00026521,6.944700000000001e-07,2.6815e-07,10.341,12509,24.223732000000002,0.019460042900000002,109.18668000000001
10.342,0.00026521,6.9449e-07,2.6819e-07,10.342,12508,24.223717,0.0194601603,109.17023
10.343,0.00026522000000000004,6.945000000000001e-07,2.6823e-07,10.343,12507,24.223689999999998,0.0194602739,109.15381000000001
10.344,0.00026523,6.945000000000001e-07,2.6827999999999996e-07,10.344,12506,24.223669,0.0194603875,109.13736000000002
10.345,0.00026523,6.9449e-07,2.6832e-07,10.345,12505,24.223648,0.019460503,109.12093999999999
10.346,0.00026524,6.944500000000001e-07,2.6837e-07,10.346,12504,24.223627,0.0194606222,109.10448999999998
10.347,0.00026524999999999997,6.943700000000001e-07,2.6841000000000006e-07,10.347,12503,24.223606,0.0194607303,109.08807
10.348,0.00026524999999999997,6.9424e-07,2.6845e-07,10.348,12502,24.223582999999998,0.0194608457,109.07162
10.349,0.00026525999999999996,6.940499999999999e-07,2.685e-07,10.349,12501,24.223562,0.0194609612,109.05524
10.35,0.00026525999999999996,6.938e-07,2.6854000000000005e-07,10.35,12500,24.223537,0.0194610786,109.03882
10.351,0.00026526999999999996,6.935100000000001e-07,2.6858e-07,10.351,12499,24.223516,0.0194611922,109.02233999999999
10.352,0.00026527999999999995,6.931900000000001e-07,2.6862000000000003e-07,10.352,12498,24.223494,0.019461303899999997,109.00591999999999
10.353,0.00026527999999999995,6.9288e-07,2.6867000000000004e-07,10.353,12497,24.223471,0.0194614138,108.98947
10.354,0.00026529,6.925900000000001e-07,2.6871e-07,10.354,12496,24.223454999999998,0.0194615312,108.97305
10.355,0.0002653,6.923400000000001e-07,2.6875e-07,10.355,12495,24.223426999999997,0.0194616485,108.95663
10.356,0.0002653,6.9215e-07,2.6879e-07,10.356,12494,24.223406,0.019461756599999998,108.94018999999999
10.357,0.00026531,6.920100000000001e-07,2.6883e-07,10.357,12493,24.223385,0.0194618739,108.92376999999999
10.358,0.00026532,6.9192e-07,2.6887e-07,10.358,12492,24.22336,0.0194619838,108.90732
10.359,0.00026532,6.9189e-07,2.6892000000000005e-07,10.359,12491,24.223343,0.0194620993,108.8909
10.36,0.00026533,6.9192e-07,2.6896e-07,10.36,12490,24.223314000000002,0.0194622111,108.87445
10.361,0.00026533,6.92e-07,2.6900000000000004e-07,10.361,12489,24.223297,0.0194623284,108.85803
10.362,0.00026534,6.9215e-07,2.6904000000000003e-07,10.362,12488,24.22327,0.019462442,108.84161
10.363,0.00026535,6.923600000000001e-07,2.6908e-07,10.363,12487,24.223248,0.0194625556,108.82516000000001
10.364,0.00026535,6.9263e-07,2.6912e-07,10.364,12486,24.223229999999997,0.0194626655,108.80872
10.365,0.00026536,6.929400000000001e-07,2.6916000000000006e-07,10.365,12485,24.223206,0.019462781000000002,108.79233
10.366,0.00026537,6.9328e-07,2.692e-07,10.366,12484,24.223185,0.0194628928,108.77588
10.367,0.00026537,6.9362e-07,2.6924000000000005e-07,10.367,12483,24.22316,0.0194630064,108.75946
10.368,0.00026538,6.939600000000001e-07,2.6928e-07,10.368,12482,24.223141000000002,0.0194631163,108.74304
10.369,0.00026538999999999995,6.9427e-07,2.6932000000000003e-07,10.369,12481,24.223116,0.019463235500000002,108.72656
10.37,0.00026538999999999995,6.9454e-07,2.6936e-07,10.37,12480,24.223093,0.0194633473,108.71014
10.371,0.00026539999999999995,6.9478e-07,2.6939e-07,10.371,12479,24.22307,0.019463459,108.69373
10.372,0.00026539999999999995,6.950100000000001e-07,2.6943e-07,10.372,12478,24.223051,0.0194635745,108.67728000000001
10.373,0.00026541,6.952200000000001e-07,2.6947000000000004e-07,10.373,12477,24.223029999999998,0.0194636881,108.66086000000001
10.374,0.00026542,6.9542e-07,2.6951e-07,10.374,12476,24.223007,0.0194637999,108.64441000000001
10.375,0.00026542,6.9561e-07,2.6955000000000003e-07,10.375,12475,24.222988,0.0194639154,108.62799
10.376,0.00026543,6.9579e-07,2.6958999999999997e-07,10.376,12474,24.222960999999998,0.019464023400000002,108.61157
10.377,0.00026544,6.9592e-07,2.6962e-07,10.377,12473,24.222935,0.0194641389,108.59512
10.378,0.00026544,6.9601e-07,2.6966000000000005e-07,10.378,12472,24.222914000000003,0.0194642544,108.5787
10.379,0.00026545,6.9604e-07,2.697e-07,10.379,12471,24.222895,0.0194643643,108.56226000000001
10.38,0.00026545999999999997,6.959800000000001e-07,2.6973e-07,10.38,12470,24.222868,0.0194644853,108.54583999999998
10.381,0.00026545999999999997,6.958300000000001e-07,2.6977e-07,10.381,12469,24.222849,0.0194645915,108.52942
10.382,0.00026547,6.9558e-07,2.6981e-07,10.382,12468,24.222826,0.0194647014,108.51297
10.383,0.00026547,6.9525e-07,2.6984e-07,10.383,12467,24.222801,0.0194648188,108.49655
10.384,0.00026548,6.9484e-07,2.6988000000000003e-07,10.384,12466,24.222782000000002,0.0194649342,108.4801
10.385,0.00026549,6.943700000000001e-07,2.6992e-07,10.385,12465,24.222757,0.0194650423,108.46368000000001
10.386,0.00026549,6.9385e-07,2.6995e-07,10.386,12464,24.222735999999998,0.019465154,108.44724
10.387,0.0002655,6.9331e-07,2.6999000000000005e-07,10.387,12463,24.222711999999998,0.0194652695,108.43085
10.388,0.00026551,6.927400000000001e-07,2.7002e-07,10.388,12462,24.222689000000003,0.019465381299999997,108.4144
10.389,0.00026551,6.9216e-07,2.7006e-07,10.389,12461,24.222666,0.0194654949,108.39795
10.39,0.00026552,6.915800000000001e-07,2.7009e-07,10.39,12460,24.222642999999998,0.0194656048,108.38153
10.391,0.00026553,6.91e-07,2.7013e-07,10.391,12459,24.222620000000003,0.0194657203,108.36511000000002
10.392,0.00026553,6.904500000000001e-07,2.7016000000000003e-07,10.392,12458,24.222597,0.0194658339,108.34868999999999
10.393,0.00026554,6.8992e-07,2.702e-07,10.393,12457,24.222576,0.0194659512,108.33228000000001
10.394,0.00026555,6.8943e-07,2.7023000000000006e-07,10.394,12456,24.222549,0.0194660574,108.31583
10.395,0.00026555,6.8896e-07,2.7027e-07,10.395,12455,24.222532,0.019466172900000002,108.29938
10.396,0.00026555999999999997,6.8851e-07,2.7030000000000003e-07,10.396,12454,24.222504,0.0194662865,108.28293000000001
10.397,0.00026555999999999997,6.8807e-07,2.7033e-07,10.397,12453,24.222481,0.0194663946,108.26653999999999
10.398,0.00026556999999999997,6.876600000000001e-07,2.7037e-07,10.398,12452,24.222464000000002,0.0194665063,108.25008999999999
10.399,0.00026557999999999996,6.8728e-07,2.704e-07,10.399,12451,24.222439,0.0194666218,108.23366999999999
10.4,0.00026557999999999996,6.869400000000001e-07,2.7043e-07,10.4,12450,24.222412,0.0194667354,108.21722
10.401,0.00026558999999999996,6.8665e-07,2.7047000000000007e-07,10.401,12449,24.222389,0.0194668453,108.20081
10.402,0.0002656,6.8641e-07,2.705e-07,10.402,12448,24.222366,0.0194669645,108.18439
10.403,0.0002656,6.8625e-07,2.7053e-07,10.403,12447,24.222342,0.0194670726,108.16791
10.404,0.00026561,6.8616e-07,2.7056e-07,10.404,12446,24.222321,0.0194671806,108.15151999999999
10.405,0.00026562,6.8617e-07,2.7060000000000005e-07,10.405,12445,24.222298000000002,0.0194672961,108.13507
10.406,0.00026562,6.8624e-07,2.7063000000000004e-07,10.406,12444,24.222273,0.0194674022,108.11865
10.407,0.00026563,6.863800000000001e-07,2.7066e-07,10.407,12443,24.222248,0.019467521499999998,108.10223
10.408,0.00026563,6.865400000000001e-07,2.7069e-07,10.408,12442,24.222225,0.019467631399999998,108.08578
10.409,0.00026564,6.867100000000001e-07,2.7072000000000003e-07,10.409,12441,24.222202,0.019467746799999998,108.06934
10.41,0.00026565,6.8685e-07,2.7075e-07,10.41,12440,24.222179,0.019467858600000002,108.05292
10.411,0.00026565,6.869400000000001e-07,2.7079000000000006e-07,10.411,12439,24.222157,0.0194679666,108.0365
10.412,0.00026566000000000003,6.869600000000001e-07,2.7082e-07,10.412,12438,24.222132000000002,0.019468084,108.02008000000001
10.413,0.00026567,6.8693e-07,2.7085e-07,10.413,12437,24.222115,0.019468192,108.00363
10.414,0.00026567,6.868600000000001e-07,2.7088e-07,10.414,12436,24.222088,0.0194683056,107.98718000000001
10.415,0.00026568,6.867700000000001e-07,2.7091000000000003e-07,10.415,12435,24.222065,0.019468419299999998,107.97076000000001
10.416,0.00026569,6.8672e-07,2.7094e-07,10.416,12434,24.222034,0.0194685291,107.95432
10.417,0.00026569,6.8673e-07,2.7097000000000005e-07,10.417,12433,24.222017,0.0194686465,107.9379
10.418,0.00026569999999999995,6.868300000000001e-07,2.7100000000000003e-07,10.418,12432,24.221996,0.0194687545,107.92151000000001
10.419,0.00026569999999999995,6.8703e-07,2.7103e-07,10.419,12431,24.221970000000002,0.0194688626,107.90503000000001
10.42,0.00026570999999999995,6.873500000000001e-07,2.7106e-07,10.42,12430,24.221949,0.019468978,107.88864
10.421,0.00026572,6.877600000000001e-07,2.7108e-07,10.421,12429,24.221918,0.0194690898,107.87216000000001
10.422,0.00026572,6.8823e-07,2.7111000000000005e-07,10.422,12428,24.221901000000003,0.0194692016,107.85574
10.423,0.00026573,6.887500000000001e-07,2.7114e-07,10.423,12427,24.221876,0.019469317,107.83932
10.424,0.00026574,6.8928e-07,2.7117e-07,10.424,12426,24.221851,0.0194694251,107.82293999999999
10.425,0.00026574,6.8981e-07,2.712e-07,10.425,12425,24.221826999999998,0.019469533100000002,107.80649
10.426,0.00026575,6.903200000000001e-07,2.7123000000000003e-07,10.426,12424,24.221806,0.0194696467,107.79007
10.427,0.00026576,6.908e-07,2.7125e-07,10.427,12423,24.221785,0.0194697566,107.77358999999998
